@relation indianpine

@attribute coord_x numeric
@attribute coord_y numeric
@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric

@data
46,37,5.10825,-8.122611,0.228742,-1.892166,-0.216427,0.352632,-0.507998,0.796574,2.102909
46,38,6.59115,-2.361067,-0.579278,-1.256159,1.153836,-0.128171,0.234051,1.318151,0.583425
46,39,8.731654,-0.28031,-1.971115,0.075623,1.038979,-0.191811,-0.769805,-0.155434,-1.007382
46,40,10.685999,3.254158,-2.919179,0.648431,0.188535,-0.388353,0.363453,-0.991723,-0.556019
46,41,10.255707,3.744841,-2.6979,0.38076,-1.23436,0.211032,0.935237,-0.686145,-0.064708
46,42,9.152653,0.63611,-3.052638,-0.201576,0.020774,-0.099353,0.596026,-1.278254,-0.889291
46,43,8.324141,2.316754,-3.335235,-0.542632,0.138916,0.121179,0.653085,-1.040887,-0.111759
46,44,10.55495,3.792565,-2.18901,0.267501,-2.936966,0.185196,-1.980345,0.101243,-0.883853
46,45,8.097029,3.49678,-2.772341,0.089819,-1.481651,0.224769,-2.35662,-0.094828,0.524812
46,53,9.495576,0.555929,-2.337032,0.271149,1.237026,0.201106,0.41257,-0.478836,-0.18843
46,54,10.030038,3.693851,-2.681569,0.177402,-1.389367,0.300488,0.505812,-0.677406,-0.712714
46,55,11.600039,4.485476,-1.609336,1.214586,-2.869201,0.65441,-1.91402,0.639557,0.817832
46,56,11.285089,3.544358,-2.032202,1.258046,-1.13949,0.096587,-0.073146,-0.474823,-0.213709
46,57,10.794192,2.83703,-2.238349,1.548109,0.312335,-0.207082,0.23549,-0.676152,1.599959
46,58,12.542048,4.339009,-1.578041,1.509906,-2.764249,0.704537,0.657535,0.257171,0.361081
46,59,13.595772,6.075676,2.618791,-0.744223,-3.562178,0.971414,1.121707,1.512621,0.242151
46,60,13.175872,5.316565,-0.842317,0.588025,-2.837125,0.503324,0.527636,-0.11371,0.078694
46,61,10.950835,1.043091,-2.24551,0.619116,0.215002,0.00995,-2.182336,-0.217341,-0.572404
46,62,10.783058,1.575536,-2.771481,0.51885,0.161697,-0.32114,-1.99707,-1.173716,-0.944513
46,63,10.678559,1.62958,-2.914927,0.14877,0.04035,-0.026033,-0.963751,-1.107861,0.349697
46,64,13.189794,4.167948,-1.274313,-0.496065,-3.509267,1.32898,-0.688837,-0.012007,-0.823693
46,65,11.72202,1.898193,-3.023804,-0.108371,0.318622,0.146907,0.394788,-0.901517,0.51947
46,66,6.958267,-1.453233,-1.569197,-1.393177,1.376895,-0.382065,-0.762067,0.40702,-1.127473
46,67,6.583068,-2.128693,-0.781883,-1.729502,1.262916,-0.660981,0.646994,1.316162,0.434636
46,68,6.294031,-2.71062,-1.086064,-2.169052,1.101593,-0.159592,0.705914,0.94063,-0.467865
46,69,8.067605,-0.446999,-2.140891,-0.788772,1.088728,0.286885,-0.18829,-0.30539,0.814849
46,70,7.75884,-0.259498,-1.986831,-0.233207,1.167864,-0.670481,-2.06963,-0.205533,-1.498245
46,71,7.836085,-0.109022,-2.416182,-0.842902,1.29002,-0.229674,0.010413,-0.175266,-0.019076
46,74,5.882134,-1.043631,-1.038556,-0.124299,1.478431,-0.194517,-1.814132,0.342325,-1.815258
46,75,8.65301,0.592014,-1.820455,0.309477,1.359578,0.535059,0.380022,-0.365455,-0.295486
46,76,10.040847,2.208961,-2.537808,0.722317,0.119457,0.501401,-2.023758,-1.082883,-0.540776
46,77,7.946959,-0.59941,-1.674098,0.275097,1.307109,0.800891,0.70373,-0.412871,-0.410913
46,78,4.262895,-5.823383,0.422495,-0.565168,0.316978,1.004228,-0.584962,0.289873,-0.696952
46,79,-2.224095,-4.445001,0.410474,-0.71399,0.61641,-0.083258,-0.587832,0.424931,-0.168852
46,80,-5.766532,-1.292643,-0.69053,-1.012406,0.63289,-0.499243,-0.233439,0.216955,-1.003713
46,81,7.377599,1.713761,-2.681568,0.659631,0.161176,1.001355,0.007425,-1.08493,1.359887
46,82,9.226632,1.996313,-2.532009,0.972205,0.255797,0.698816,0.438617,-1.03324,0.38564
46,83,9.569849,2.222917,-2.931888,0.501401,0.136979,0.812189,0.400966,-1.218018,-0.693402
46,84,8.664106,1.78066,-2.698518,0.906003,0.257518,0.588264,0.353362,-1.080149,0.693782
46,85,7.954785,-0.255965,-1.852208,0.027675,1.247303,0.550003,-0.658137,-0.605156,-1.558399
46,86,8.046298,-0.117454,-2.207274,0.285099,1.2036,0.420265,0.339933,-0.875419,-0.304954
46,87,8.985027,1.045701,-2.309382,-0.034309,1.492656,0.479304,0.608614,0.051732,0.386021
46,88,10.091833,1.40847,-2.203325,0.543079,1.303865,0.609155,0.232051,-0.400221,0.321281
46,89,9.537119,1.594904,-2.419329,0.955445,0.134574,0.313653,0.247852,-1.182016,0.376167
46,90,10.535984,3.340232,-2.719841,0.846758,-1.0945,1.056125,0.507485,-0.645927,-0.190301
46,91,11.763037,5.479386,-0.323988,1.483218,-3.370299,0.980159,-1.945793,0.056674,-1.411648
46,92,12.545087,5.056966,-0.310415,1.476234,-3.275393,1.297801,1.144404,-0.042106,0.435128
46,93,12.309462,5.206937,-0.426425,1.474431,-3.049219,0.975961,1.206716,-0.072448,-0.046017
46,94,12.210728,6.364545,0.091091,2.448594,-3.205175,0.74009,-1.548757,0.711627,0.637322
46,95,11.772087,4.565689,-1.492807,1.551453,-2.782517,0.309141,1.059907,-0.037754,-0.500016
46,96,11.647154,3.142931,-2.338864,1.652885,0.37222,0.178175,0.435649,-0.913426,-0.058529
46,97,10.432755,2.679997,-2.181198,1.759001,0.403382,0.247043,-1.608224,-1.011773,-1.580144
46,98,10.211059,2.771137,-2.479441,1.152945,0.253406,0.40336,0.803593,-1.185073,0.22385
46,99,10.608365,2.568391,-2.425507,1.681263,0.377296,0.940243,0.404288,-0.898368,0.63588
46,100,10.944922,3.470545,-2.721281,1.33339,0.474857,0.275773,1.022915,-1.02384,-0.314412
46,101,10.766105,3.62566,-2.008546,1.845284,-1.131383,0.159306,-1.584276,-0.41163,-1.337639
46,102,10.231756,2.213972,-2.417512,1.289082,0.230585,0.409186,-1.828937,-1.187488,-1.077178
46,103,8.726712,-0.554775,-0.154525,-0.090684,1.644422,0.270512,0.794454,1.404585,-0.465442
46,104,10.785379,2.17427,-1.739937,1.242848,1.209281,0.106615,0.503608,-0.618209,0.556922
46,105,11.472879,4.109655,-1.92079,1.493402,-0.961839,0.666436,0.739516,-0.613637,-0.299393
46,106,10.998071,4.121344,-1.65378,2.044121,-0.90107,0.525317,-1.536974,-0.262627,-0.96471
46,107,11.065077,4.273397,-1.908688,0.984612,-2.468387,1.25785,0.89857,-0.420119,-1.181422
46,108,11.059944,4.652289,-1.400657,1.485895,-2.748224,0.851966,-1.695293,-0.017863,-0.553709
46,109,11.38415,5.465088,-1.546968,1.563534,-2.523173,0.854164,0.932473,0.082978,-0.647051
46,110,12.373451,6.482029,0.926123,1.8972,-3.742855,1.118569,1.07587,0.299077,0.468131
46,111,11.268629,5.986624,0.072225,2.871573,-3.047917,-0.045999,-1.278304,0.34882,-0.732487
46,112,11.383466,4.896066,-0.799031,2.707067,-2.60119,0.327388,-1.435071,0.215168,-0.692053
46,113,10.538628,3.660166,-1.982903,1.952382,0.377876,0.51796,0.829158,-0.823344,0.356173
46,114,9.774072,2.203078,-2.100187,1.944253,0.380311,0.768387,-0.367956,-1.014725,-0.246601
46,115,10.852957,4.525052,-1.946588,1.848258,-1.058344,0.752093,0.625869,-0.508808,0.612461
46,118,-12.893821,-8.005182,2.559496,2.078196,-0.473486,0.290984,-0.429644,-0.870947,-0.691108
46,119,-13.393079,-8.148049,2.183462,1.51039,-0.738173,0.556693,-0.603644,-0.998401,-0.418578
46,120,-13.273943,-7.357496,2.254732,1.577843,-0.587214,0.260126,-0.173113,-0.824948,-0.106612
46,121,-15.727088,-9.646753,2.646979,2.040502,-0.845836,0.700212,-0.32775,-1.230463,-0.659857
46,122,-13.757945,-8.658932,2.298344,1.8013,-0.692208,0.035691,-0.210421,-0.989388,-0.274084
46,123,-14.810076,-9.357406,2.583898,2.075724,-0.803574,0.406441,-0.486068,-1.129447,-0.729812
46,124,-12.318675,-10.31469,2.168932,1.247452,-0.65621,0.620887,-0.362121,-0.960719,-1.027456
46,125,-9.963774,-6.40417,1.674744,1.231844,-0.135317,-0.092844,-0.454892,-0.391113,-0.912198
46,127,11.08585,7.336977,0.423114,0.444251,-3.302381,1.88879,0.98961,0.139977,-1.283787
46,128,10.234664,3.449409,-2.35642,1.643849,0.590611,0.237884,1.225579,-1.049513,-0.326888
46,129,8.755696,2.21272,-2.67193,0.733132,0.411495,0.353461,-0.440664,-1.313731,-0.945693
46,130,9.41802,2.889229,-2.609051,0.382886,-1.219211,0.620919,0.420557,-0.873788,-0.244079
46,131,7.34778,-0.784338,-0.437815,-0.554106,1.462904,-0.065432,-0.837097,1.276696,-0.805522
46,132,7.544834,0.820157,-2.283798,0.059908,1.136403,0.500284,0.380465,-1.223983,-0.145565
46,133,8.276405,2.115607,-3.344216,-0.271579,0.08675,0.161432,0.484932,-1.340187,-1.02277
46,134,5.892326,-0.619498,-2.836374,-1.620835,1.364997,0.07125,-0.396118,-0.638559,-1.423961
46,135,5.925925,0.034788,-3.105475,-1.065381,0.215258,-0.060561,0.029897,-0.670024,0.554694
46,138,0.468033,-2.377289,0.938619,1.667162,1.041853,-2.29093,1.060886,0.913099,-0.311864
46,139,2.58719,1.887596,-3.017629,0.221411,-0.225979,-0.877742,-1.099819,-0.936743,0.303016
46,140,1.753588,1.73993,-2.765885,0.160633,-0.174076,-0.639624,0.157151,-0.908112,1.860913
46,141,1.308952,-0.199481,-2.330533,0.038064,0.940814,-0.941514,-0.989988,-0.91063,-0.236534
46,142,3.105258,0.359474,-2.774776,-0.667915,1.027943,-0.674381,0.847553,-1.449604,-1.054685
47,9,3.376803,-10.861688,0.598042,-1.480737,-0.479916,1.013554,0.415313,-0.086283,-0.350217
47,10,5.947568,-6.700798,-0.115343,-2.000587,0.295966,1.232526,-0.937981,0.737575,-0.339218
47,11,6.553255,-6.937415,0.059107,-1.557073,0.338552,1.51044,0.241208,0.730685,1.318879
47,12,5.957905,-4.374883,0.373023,-0.429458,0.695371,-0.334505,0.913338,0.630104,-1.559177
47,14,9.229431,-2.619314,7.22215,11.704272,0.044195,-5.727176,-1.159132,1.82473,0.07071
47,15,9.15798,-3.01415,7.266635,12.086522,0.051712,-5.653537,0.188046,1.652868,0.437618
47,16,7.590713,-7.157072,8.618531,13.779421,-0.902252,-5.428518,-0.468993,1.652425,2.692485
47,17,7.365379,-7.018625,8.041976,12.817356,-0.836509,-5.469545,-0.011855,1.551506,1.909945
47,18,7.260503,-7.552826,7.111877,11.148888,-0.688658,-4.399137,-0.370644,1.402947,1.768846
47,19,17.620455,7.347836,5.746094,0.784099,-2.019694,1.297075,1.211459,0.755233,0.009464
47,20,19.703569,11.584317,6.993424,0.049998,3.868424,0.877389,0.949011,-0.889948,1.664857
47,21,13.374331,2.926863,2.056323,6.694048,1.483821,-2.10159,-1.047263,0.868635,0.374438
47,22,1.180971,-18.370432,8.708307,12.271934,-2.403982,-3.566763,0.230183,-0.683095,0.709269
47,23,4.054637,-14.808882,8.480664,12.38499,-1.983155,-4.726357,-0.161236,-0.103406,0.509376
47,24,6.246312,-9.647502,8.143787,12.450672,-1.263763,-4.826735,-0.159929,0.696939,1.214306
47,25,8.045544,-5.659417,7.121546,11.243567,-0.549884,-5.444565,-0.727783,1.227923,0.922498
47,31,3.020194,-8.832823,0.079247,-1.83563,-0.071018,0.603596,-0.026295,0.488857,-0.000745
47,32,2.208789,-9.768349,0.167839,-1.828275,-0.214724,0.59666,-1.078829,0.394823,-0.432143
47,33,-1.419382,-17.263924,1.761459,-0.352453,-1.554956,1.542183,0.191342,-1.502245,-0.233083
47,34,-1.107783,-13.736734,0.843474,-1.360466,-0.891986,1.553075,0.294599,-0.744703,-0.486039
47,35,2.574915,-14.052874,0.71733,-1.941148,-1.20663,1.521762,-0.748282,-0.695186,1.140946
47,36,2.726749,-13.562206,1.00181,-1.03946,-0.978956,1.150786,-0.29567,-0.177158,1.002593
47,37,3.989656,-11.228818,0.430763,-1.53126,-0.577122,0.765814,0.361117,0.017023,0.06448
47,38,4.943738,-7.981841,0.240064,-1.756313,-0.076928,0.667042,0.227751,0.628138,1.06222
47,39,5.224056,-7.060175,-0.11926,-2.096399,0.001724,0.39589,0.291062,0.582847,0.690794
47,40,8.301938,-1.591054,-1.334181,-1.310421,1.019092,0.022425,0.36622,0.407267,0.902285
47,41,10.043707,3.577163,-2.221638,0.331589,-2.779032,0.568282,0.47896,0.133431,0.525088
47,42,10.653063,2.288632,-2.685208,0.175002,-1.341886,0.378917,0.302776,-0.613098,0.196895
47,43,9.117666,2.826101,-2.344671,-0.399891,-2.966661,0.455605,0.342706,-0.167572,-0.750698
47,44,8.63491,0.035865,-2.600291,-1.340936,1.189212,-0.092157,-0.131584,-0.444405,-0.682965
47,45,7.530103,2.482215,-3.269062,-0.557102,-0.137442,0.421854,-0.191996,-0.686296,1.344108
47,53,6.105809,-0.32263,-0.815367,1.070269,1.242597,-1.140412,-1.447129,0.259938,-1.243959
47,54,10.145222,5.614709,-0.531528,-0.337399,-3.109625,0.270472,-0.107209,0.521665,-1.463361
47,55,11.98236,5.059484,-1.546279,1.300282,-2.783015,-0.034394,-1.720111,0.03962,-1.224274
47,56,11.718814,3.978456,-1.504341,1.215301,-2.944409,-0.221429,-1.797704,-0.140028,-1.324253
47,57,10.656716,2.888994,-2.41241,1.417859,0.202138,-0.428638,0.445714,-0.780724,0.436154
47,58,11.88044,3.116857,-2.109203,1.488781,-1.362046,-0.324181,0.863779,-0.430964,0.678836
47,59,13.095018,4.315695,-0.652896,0.661314,-3.313435,1.02448,0.904711,-0.105428,0.627898
47,60,12.021409,2.195198,-2.842641,0.325283,0.342277,0.078117,0.092292,-0.711257,1.051
47,61,9.993867,-0.830193,-2.135558,-0.566203,1.236567,0.419552,-0.904131,-0.452294,-1.448129
47,62,10.151494,0.414675,-2.556682,-1.000353,1.324177,0.174583,-0.044876,-0.220654,-0.385034
47,63,10.021738,0.223438,-2.685951,-1.100585,1.445955,0.311113,0.243602,0.00273,0.621096
47,64,12.449304,3.161905,-2.886075,-0.871571,-2.684201,1.083025,0.570061,-0.227501,-0.307922
47,65,11.569127,2.203603,-2.513592,-0.279047,-2.692785,0.470813,0.390428,-0.204488,-1.224324
47,66,8.38818,0.185574,-3.307792,-0.696712,0.022366,-0.592274,0.168417,-1.379617,-1.010065
47,67,7.628169,0.325967,-2.200426,-0.138727,1.362524,-0.7002,-2.269505,0.316193,0.138177
47,68,7.019421,-0.674047,-2.433391,-1.223926,1.227462,0.046291,0.365011,-0.373081,0.419449
47,69,9.007157,0.744985,-3.090482,-0.202893,0.192218,0.467021,0.44689,-1.065132,1.046817
47,70,9.256996,0.963649,-2.680551,0.453333,-1.203686,-0.232242,0.81268,-0.551003,0.022848
47,71,8.784052,0.731628,-2.945904,0.091779,0.174364,-0.48563,-0.860347,-0.86896,0.197784
47,74,6.132896,0.320218,-2.281787,-0.209574,1.102092,-0.003293,0.749904,-1.085639,-0.530555
47,75,9.256679,1.726341,-2.70257,0.709556,0.319912,0.848716,0.855823,-1.1298,0.349736
47,76,9.73181,2.759788,-2.635495,0.244786,-1.404749,0.603494,0.649358,-0.845334,0.023897
47,77,7.281968,-0.714074,-1.300019,-0.358859,1.672097,0.804585,0.942837,0.592849,-0.392189
47,78,-0.314603,-6.687121,0.291503,-1.277553,0.128404,0.705639,0.784547,-0.00588,-0.555534
47,79,-3.084352,-0.659156,-0.568205,-0.548735,1.134933,-0.36273,-0.119689,0.055552,-1.057287
47,80,3.853958,2.188025,-2.620615,0.908013,0.116227,0.296929,-0.612445,-1.127868,-0.451066
47,81,8.262047,1.607155,-2.204216,0.353698,1.202905,0.556243,-0.840371,-0.934997,-0.313358
47,82,8.225995,1.373246,-2.080557,0.84012,1.212546,0.217464,-1.763859,-0.549326,-0.758436
47,83,8.508639,1.514232,-2.641689,0.599674,-0.039927,0.279929,-0.673808,-1.512813,-1.185737
47,84,8.460619,1.699783,-2.739867,0.46789,0.123118,0.451603,0.280294,-1.398302,0.060916
47,85,8.647718,1.841679,-2.447857,-0.068017,1.240292,0.417964,0.966067,-1.167827,-1.149662
47,86,7.592705,-0.434291,-1.39057,-0.760587,1.527526,0.374878,0.313517,0.436152,-0.333811
47,87,7.879087,-0.678685,-1.318385,-0.465097,1.374716,0.42216,0.461578,0.535424,-0.562286
47,88,9.497445,0.893988,-2.255205,0.203636,1.234673,0.210765,0.678861,-0.89193,-0.78184
47,89,9.181679,1.136493,-2.253799,-0.115309,1.312944,0.430821,0.12881,-0.956108,-0.167067
47,90,10.829295,3.707196,-2.553786,1.001276,-1.004458,0.9839,0.545029,-0.598965,0.212375
47,91,12.022714,5.32466,-0.536528,1.324405,-3.094419,1.07723,1.265829,-0.232092,-0.643649
47,92,12.735678,5.834683,-1.048201,2.548935,-2.532034,0.337624,-1.587252,0.668993,0.210321
47,93,9.534932,4.959209,-1.907603,2.562773,0.19814,-0.440343,0.575896,-0.667602,0.378246
47,94,11.445891,7.898964,1.263384,2.448728,-3.457402,0.650874,-1.304192,1.015793,-0.738317
47,95,12.342391,5.530361,-1.458406,1.863984,-2.629766,0.807835,1.198271,0.148686,-0.21334
47,96,11.656013,3.305426,-2.164265,1.69607,0.376677,0.379024,-2.34376,-0.820022,-0.416538
47,97,10.420192,2.769444,-2.359866,1.587309,0.347047,0.568517,-0.48281,-0.887418,-0.375329
47,98,10.445721,3.056787,-2.615171,1.293876,0.463492,0.395129,1.082103,-1.225873,-0.882823
47,99,10.396329,2.509313,-2.299847,1.664747,0.324454,1.052815,-2.329244,-0.716402,0.045978
47,100,10.397471,2.808824,-2.557124,1.143725,0.269434,0.777759,0.931919,-1.04843,0.453408
47,101,10.021053,2.792084,-2.385925,1.479081,0.299141,0.405706,0.503003,-1.02541,0.11899
47,102,9.547467,1.984644,-2.573366,0.927117,0.314567,0.609589,1.019833,-1.502963,-0.996603
47,103,7.900558,-0.966814,-0.036458,-0.060396,1.454441,0.191513,1.266914,1.239843,-0.614908
47,104,10.575941,1.802914,-1.700629,1.488855,1.188003,0.227258,0.941769,-0.518184,0.303659
47,105,10.798718,3.673539,-1.925729,1.430166,-2.589719,0.938059,0.830458,-0.294764,-0.542721
47,106,10.795535,4.422014,-1.383143,1.74299,-2.726115,0.722548,-1.583125,0.044493,-1.099757
47,107,11.212528,4.289223,-1.659478,1.339612,-2.774236,1.287624,0.602992,-0.082732,-0.438364
47,108,11.37933,5.323181,-1.493714,1.478197,-2.704346,0.966722,0.843656,0.292576,1.806232
47,109,11.432425,5.686827,-1.360178,2.253289,-2.590432,0.740735,0.751072,0.433827,1.014585
47,110,12.915356,8.675019,3.017412,1.564086,-3.540337,0.627405,-1.564497,1.618649,-0.308778
47,111,5.738634,0.85682,1.394539,3.247825,1.221336,-1.378862,-0.916062,1.111348,0.028483
47,112,10.922934,5.965215,-1.165366,2.718352,-2.685889,0.412016,1.519363,0.164361,-0.309996
47,113,9.939618,4.231559,-1.546437,2.185337,-1.229137,0.350095,0.935882,-0.512365,-0.647505
47,114,9.093724,2.45564,-2.116854,2.14228,0.345488,0.044807,-1.49413,-1.212792,-1.556491
47,115,10.8799,5.305438,-1.166449,2.346599,-2.535207,1.332883,-1.609901,0.583047,1.17124
47,118,-12.107968,-5.649993,1.973931,2.302119,-0.311821,-0.516842,-0.074446,-1.154302,-1.705617
47,119,-13.169992,-7.094236,2.150341,1.836249,-0.441438,0.28045,0.437033,-0.868447,-0.676178
47,120,-13.308097,-7.142403,2.428839,1.961569,-0.534035,0.299864,-0.449307,-0.855407,-0.747246
47,121,-15.235427,-9.143128,2.785828,2.258785,-0.861293,0.41554,-0.043302,-1.273981,-0.193923
47,122,-14.620122,-9.147917,2.742954,2.21052,-0.981928,0.3444,0.116892,-1.342094,-1.123712
47,123,-13.567599,-8.836787,2.623022,2.005174,-0.784872,-0.04115,-1.210521,-1.071889,-1.021565
47,124,-8.173856,-6.894594,1.310427,0.718102,-0.063688,-0.058991,-0.12971,-0.162388,-1.046281
47,125,-2.666133,-2.598662,0.459642,0.916967,0.784338,-0.073251,1.142407,-0.067428,-0.085891
47,127,11.001246,7.749694,1.755588,0.02102,-3.069115,1.180561,1.446082,2.389775,-1.308785
47,128,6.199159,-0.558093,0.878932,1.803694,1.372108,-0.774851,-0.880322,1.167053,-2.282699
47,129,9.629438,3.584744,-2.50606,1.108155,-0.989455,0.513159,1.218975,-0.937566,-1.037004
47,130,8.600218,2.757609,-2.443702,1.149369,0.23834,0.360019,0.495186,-1.265359,-0.009807
47,131,6.000377,-1.002023,-0.078096,-0.309454,1.49739,-0.080868,-0.249705,1.374243,-0.400716
47,132,6.22354,-0.081921,-0.429764,0.056167,1.333293,-0.03802,0.845621,0.683387,-0.174865
47,133,6.721168,0.874564,-2.203895,0.30796,1.160423,0.091022,-1.037136,-0.79665,0.047204
47,134,6.764777,0.787599,-3.50112,-0.726405,0.273725,0.078443,0.267309,-1.276382,-0.197448
47,135,5.69215,1.137199,-3.205819,-0.312049,0.137768,-0.624246,-2.083536,-1.331783,-0.433824
47,138,1.110942,-1.535215,1.078321,1.894289,0.998111,-2.795326,1.281313,1.274919,0.091419
47,139,4.289899,1.909759,-2.965729,0.577931,0.087711,-0.733075,-0.88378,-1.300824,-0.689756
47,140,4.829458,1.719562,-2.829784,0.348479,-0.039563,-0.780502,-0.762095,-1.231546,-0.03277
47,141,-0.575904,-5.726303,1.299937,0.902998,-0.059481,-0.949947,-0.893269,0.751623,1.046489
47,142,4.209716,-0.509479,-2.428721,-0.945255,0.852917,0.072047,0.40084,-0.711147,0.610407
48,9,3.070045,-12.721723,1.607114,0.208871,-0.73013,1.049369,-2.419787,0.395608,0.702236
48,10,6.297921,-8.659525,0.18393,-1.449504,0.003413,1.257485,-0.967596,0.534869,-0.728345
48,11,7.379808,-6.584204,0.407112,-0.920418,0.327079,0.692284,-2.245784,0.831982,-0.510828
48,12,7.116862,-7.03417,0.857693,-0.070487,0.121926,0.428737,0.408928,0.882708,0.967955
48,14,8.718695,-3.265962,6.402276,10.764966,0.066216,-5.163279,0.418541,1.728675,0.584405
48,15,9.334748,-3.812495,7.024474,11.803628,0.170762,-5.107667,-0.476917,2.023541,1.24772
48,16,5.33394,-11.501846,9.026227,14.055041,-1.445646,-5.151802,-0.519931,1.122407,2.803535
48,17,5.465015,-10.206322,8.719286,13.562003,-1.476721,-5.349489,-0.010576,0.880785,1.735729
48,18,6.006941,-9.895055,8.121005,12.527652,-1.330568,-5.012404,-0.566034,0.865583,1.032975
48,19,16.348487,6.280518,0.124828,6.497079,0.328346,-1.902345,-1.350772,0.12048,0.469274
48,20,17.615056,9.466388,6.039404,3.019281,-2.214889,0.647673,1.740885,-0.401419,-0.946428
48,21,16.660654,9.290455,3.644651,4.796012,-3.16459,-1.033919,-0.732294,1.977391,-1.323778
48,22,1.436797,-18.636954,8.690662,12.085521,-2.303825,-3.099716,0.089883,-0.531031,2.049358
48,23,2.609822,-16.72,9.131324,13.041778,-2.201324,-4.540475,-0.359109,-0.291888,0.596668
48,24,5.785968,-10.491047,7.920231,12.261142,-1.136004,-4.081498,0.249497,0.849111,1.750351
48,25,7.411806,-7.269431,7.123749,11.546031,-0.562671,-4.943691,-0.225695,1.172524,0.367766
48,26,9.477324,-0.797185,7.41632,12.647818,0.264855,-6.842098,-0.018986,2.350386,2.21486
48,31,2.34466,-7.538776,0.369174,-1.077071,-0.01377,0.50636,0.584063,0.638402,0.405511
48,32,-2.290545,-9.037893,1.1707,0.165369,-0.695764,0.21956,0.336616,-0.027188,0.030134
48,33,2.938735,-12.869674,0.872506,-1.107547,-0.639338,1.418257,-0.45263,-0.033535,1.561937
48,34,0.627804,-14.893739,0.755027,-1.914448,-1.095701,2.075944,-0.17335,-0.926082,0.476106
48,35,2.354873,-13.645376,0.729707,-1.649099,-1.010531,0.900663,-0.021849,-0.445868,1.097521
48,36,3.780466,-13.69947,1.061798,-1.089066,-1.019067,1.634163,0.012065,-0.289469,1.532465
48,37,2.791594,-13.44271,0.575354,-1.900079,-0.99734,1.484126,0.25038,-0.766127,-0.321866
48,38,3.768777,-12.96191,0.869606,-1.408714,-0.940818,1.060126,-0.39839,-0.165738,0.774495
48,39,3.605921,-12.25845,0.728591,-1.636448,-0.859475,1.124867,0.103192,-0.288678,0.600691
48,40,5.661121,-7.658038,0.074461,-1.797467,-0.009988,0.66038,0.299783,0.63798,0.573992
48,41,9.225772,0.755524,-2.448532,0.034094,1.10721,-0.471066,0.13316,-0.242683,0.916556
48,42,10.98764,2.85709,-2.031075,0.775417,-2.862615,-0.011062,-0.476882,0.035708,-0.639635
48,43,10.749593,4.401593,-0.993009,0.153608,-3.610076,0.096952,-1.701204,0.009251,-1.588714
48,44,8.703365,-0.319093,-2.533829,-1.365072,1.187517,0.659326,0.241412,-0.302723,0.489165
48,45,9.865176,2.876418,-2.013802,0.40921,-2.968748,0.639997,-2.573608,0.266384,-0.192699
48,54,8.487386,4.28845,-2.659786,0.600702,-1.385634,0.607039,0.984608,-0.521923,-0.357504
48,55,11.116929,3.966419,-2.273473,0.979947,-1.337728,0.312777,0.183663,-0.091504,1.163383
48,56,10.774139,2.751079,-2.492196,0.782669,0.153854,-0.572346,0.450361,-1.275337,-0.317588
48,57,10.360815,2.299885,-2.096889,1.808391,0.187141,-0.645656,-1.911417,-0.765042,-0.072469
48,58,11.261165,1.702004,-2.384474,1.414436,0.131206,-0.664614,0.746473,-0.550696,1.053921
48,59,12.195163,2.228191,-2.195985,1.240012,-1.171771,-0.399041,-0.610825,-0.310614,-0.496459
48,60,10.294172,-0.882707,-2.157856,-0.304943,1.17258,0.117939,-0.045107,-0.002829,0.34963
48,61,10.439505,0.316045,-3.106995,-0.601868,0.300746,0.239559,0.089934,-0.646202,-0.695778
48,62,10.359975,1.278671,-2.801327,-0.411474,0.315494,0.008918,0.040678,-0.276244,0.538313
48,63,10.241652,0.623822,-3.202733,-0.573023,0.086845,-0.279635,0.369465,-1.282213,-0.102688
49,10,3.729424,-8.811644,0.535864,-1.149519,-0.24257,1.279099,-1.105314,0.830991,1.0219
49,11,7.919639,-4.449439,-0.055303,-1.380157,0.597689,0.749615,0.485481,1.226487,1.237844
49,12,6.594147,-7.584631,0.989959,0.119314,0.252841,0.546551,0.464953,0.8347,0.628114
49,14,11.127749,1.204038,5.591075,10.207877,1.030821,-5.195745,-0.059209,2.35282,0.83161
49,15,8.414893,-5.586991,7.113867,11.399913,-0.556111,-4.834142,-0.148904,1.646114,1.572135
49,16,5.304119,-10.509544,8.59008,13.341457,-1.199664,-4.935751,-0.002976,0.86882,2.007544
49,17,4.484597,-12.808783,8.874752,13.755249,-1.667066,-5.302505,0.411314,0.370248,1.522585
49,18,4.660295,-12.346899,8.568389,12.991386,-1.696722,-5.241832,-0.055999,0.172116,0.634712
49,19,13.147924,1.845772,3.91658,7.756387,1.324654,-3.717722,-0.112181,1.727898,0.779699
49,20,17.508696,9.931731,7.873032,2.733617,-1.485533,-0.093802,1.923199,-0.24862,1.083953
49,21,19.433827,11.846843,8.44126,2.58402,4.547335,-0.135591,-1.313395,-0.753748,0.72787
49,22,5.309216,-11.243514,6.862795,10.109084,-0.95675,-3.279244,-0.176635,0.467032,1.462377
49,23,4.561993,-14.013433,8.819905,12.933057,-1.751422,-5.168206,-0.144753,0.312678,1.979079
